LOCATION,SITE_NAME,SHORT_NAME,LATITUDE,LONGITUDE,CH4MAX1H,CH4DLYAV,COMAX8N,COMXN8N,COMAX8O,COMAX1HR,CODLYAVG,H2SDLYAV,NMHCMX1H,NMHCDAVG,NO2MAX1H,NO2DLYAV,NOMAX1HR,NODLYAV,NOXMAX1H,NOXDLYAV,OZMAX1HR,OZHMX1HR,OZMAX8O,OZH1MX8O,OZDLYAV,OZMX8ST,OZHMX8ST,SO2MAX1H,SO2MX24N,SO2MX24O,SO2DLYAV,SULFURMX,THCMAX1H,THCDLYAV,TRSMAX1H,DAYOFWK
3187,Folsom-Natoma Street,Folsom-Ntma,38.683,-121.1644,1.883304598,1.778536216,NA,NA,NA,NA,NA,NA,0.13573859,0.058293341,0.018335502,0.008165174,0.010163716,0.001958048,0.02632314,0.010065584,0.054266163,13.88769941,0.046407221,10.35915197,0.032264149,0.046904702,10.37993283,NA,NA,NA,NA,NA,1.99283909,1.840683109,NA,4
3194,Corcoran-Patterson Avenue,Corcoran-Pat,36.1022,-119.5658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058942275,14.49066214,0.050713799,10.2044293,0.031312143,0.051229983,10.2197615,NA,NA,NA,NA,NA,NA,NA,NA,3.979626486
3196,Cool-Highway 193,Cool-Hwy193,38.8906,-121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072043665,14.54658869,0.063065167,10.39681924,0.047348619,0.063579519,10.42319628,NA,NA,NA,NA,NA,NA,NA,NA,3.998450213
3197,Red Bluff-Oak Street,Red_Blf-Oak,40.1749,-122.2366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044699738,12.29195804,0.038364042,9.654026322,0.028179151,0.038849877,9.645549855,NA,NA,NA,NA,NA,NA,NA,NA,3.998908773
3198,Camp Pendleton,CampPendlton,33.2169,-117.3961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02857859,0.011939402,0.026877672,0.006530453,0.052589207,0.018420448,0.051643214,13.53528773,0.045346921,10.51626193,0.031949338,0.045844102,10.51170859,NA,NA,NA,NA,NA,NA,NA,NA,4.002167787
3200,Santa Cruz-2544 Soquel Avenue,S_Cruz-Soqul,36.9839,-121.9908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038949594,13.28098313,0.032628595,10.08962068,0.020890249,0.033131513,10.10629429,NA,NA,NA,NA,NA,NA,NA,NA,4.003540192
3201,Mexicali-UABC,Mexicali-CBJ,32.6291,-115.4463,NA,NA,2.847878788,2.786121336,3.300071582,5.028589897,1.524238688,NA,NA,NA,0.048858476,0.023206772,0.183859396,0.042898679,0.225999054,0.066087268,0.052508406,12.34463124,0.042898039,9.367507003,0.024385664,0.043396078,9.391876751,0.010506021,0.00328712,0.004829346,0.003902636,NA,NA,NA,NA,4.003499767
3202,Mexicali-CBTIS,Mexicali-Cua,32.6583,-115.4266,NA,NA,3.726653376,3.634093717,4.298516198,6.921561338,1.962328731,NA,NA,NA,0.050737135,0.023304385,0.178593185,0.039024343,0.222807371,0.062328845,0.05165873,12.05687831,0.041730299,9.124320652,0.024945918,0.042258152,9.118206522,0.011054858,0.003755675,0.004264686,0.003252868,NA,NA,NA,NA,4
3203,Mexicali-Cobach,Mexicali-Col,32.6402,-115.5063,NA,NA,3.698354193,3.587324898,4.164455421,6.44352594,1.973415657,NA,NA,NA,0.04784304,0.021912937,0.187512821,0.046398098,0.225542805,0.06770732,0.053935889,12.41923319,0.043866321,9.357560026,0.026352536,0.044348151,9.345554835,0.008715884,0.003326569,0.003767336,0.002889016,NA,NA,NA,NA,4.010366625
3206,Sequoia National Park-Lookout Point,Seq_NP-LOPt,36.4292,-118.7628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066428922,14.22140523,0.060479373,10.40140264,0.050909659,0.060976485,10.40594059,NA,NA,NA,NA,NA,NA,NA,NA,4.009795918
3207,San Pablo-El Portal,SPablo-Prtal,37.9633,-122.3399,NA,NA,0.683989605,0.683078482,0.698971429,0.967584416,0.520507532,NA,NA,NA,0.025983385,0.013685599,0.031837052,0.008206807,NA,NA,0.036316035,12.3902439,0.030639336,10.16398547,0.021829396,0.03114219,10.15049299,0.004264798,0.001774305,0.002076689,0.001723904,NA,NA,NA,NA,4.001037344
3209,Sloughhouse,Sloughouse,38.4719,-121.2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065037051,14.40793951,0.055714554,10.52613765,0.037323443,0.056215871,10.52576156,NA,NA,NA,NA,NA,NA,NA,NA,4.003382187
3211,Madera-Pump Yard,Madera-Rd29,36.8672,-120.01,NA,NA,NA,NA,NA,NA,NA,NA,0.141759549,0.064908804,0.022187754,0.010987299,0.030190239,0.006288011,0.048485766,0.017251892,0.053441892,14.35720721,0.046193512,10.531426,0.027908776,0.046687993,10.54674476,NA,NA,NA,NA,NA,NA,NA,NA,4.001798157
3212,Mount Baldy-Mount Baldy Road,Mt_Baldy-MBR,34.2391,-117.6208,NA,NA,0.050125,0.0508625,0.0509375,0.107375,0.021825,NA,NA,NA,NA,NA,0.003790698,0.00036973,0.02005814,0.005778514,0.086086957,14.45652174,0.069804348,10.35869565,0.050889412,0.070369565,10.33695652,NA,NA,NA,NA,NA,NA,NA,NA,3.946236559
3215,Trona-Athol and Telegraph,Trona-At&Tel,35.7744,-117.3722,NA,NA,NA,NA,NA,NA,NA,0.004794091,NA,NA,0.016862458,0.005042968,0.010510259,0.001823507,0.026189853,0.006638584,0.054759693,13.23592552,0.048799825,9.934806388,0.04004059,0.049297309,9.891052286,0.003060446,0.001142274,0.001275483,0.001036572,NA,NA,NA,NA,3.999346405
3216,Modesto-Rover 14th Street,Modesto-Rove,37.6422,-120.9936,NA,NA,0.835157143,0.842035714,0.899992857,1.298571429,0.601128571,NA,NA,NA,0.030042553,0.017268605,0.042950355,0.009772481,0.069085106,0.026992713,0.037262411,13.55319149,0.030942857,10.42142857,0.019477612,0.031457143,10.19285714,NA,NA,NA,NA,NA,NA,NA,NA,4.042553191
3218,Boron-26965 Cote Street,Boron-Cote,35.0036,-117.6511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075242424,14.78030303,0.062371212,11.8030303,0.051073148,0.062871212,11.98484848,NA,NA,NA,NA,NA,NA,NA,NA,3.977272727
3219,Palmdale,Palmdale,34.5569,-118.1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101631579,14.42763158,0.082611842,11.03947368,0.058665986,0.083144737,11.05263158,NA,NA,NA,NA,NA,NA,NA,NA,4.013071895
3220,Shadow Mountain,Shadow_Mtn,34.7375,-117.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081803922,15.30718954,0.068823529,12.20915033,0.057574172,0.069366013,12.19607843,NA,NA,NA,NA,NA,NA,NA,NA,4
3222,Quartzite Mountain,Quartzite_Mt,34.6116,-117.2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086270833,15.09722222,0.07348951,12.29370629,0.061256489,0.073972028,12.3006993,NA,NA,NA,NA,NA,NA,NA,NA,3.979166667
3223,Sacramento-3801 Airport Road,Sacto_Airpor,38.6366,-121.5144,2.289583333,1.932551354,0.695634986,0.696428493,0.770521452,1.014631463,0.47785231,NA,0.279533651,0.106065162,0.03038908,0.015730297,0.062761138,0.016017051,0.088385168,0.031686142,0.046484268,13.91018307,0.037630796,10.2092158,0.022119219,0.038141385,10.1974814,NA,NA,NA,NA,NA,5.065915493,4.121170986,NA,3.995902759
3247,Oakland-9925 International Blvd,OaklandIntl,37.743,-122.1699,NA,NA,0.455854798,0.457477273,0.470136364,0.729166667,0.299674242,NA,NA,NA,0.026574873,0.015063069,0.036126904,0.010142517,0.059640863,0.025167224,0.032926768,12.28661616,0.027281566,10.55808081,0.019046419,0.027780303,10.57828283,NA,NA,NA,NA,NA,NA,NA,NA,4
3249,Woodland-Gibson Road,Woodland-Gib,38.6605,-121.7305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04738934,14.07982792,0.039450906,10.34532888,0.023507854,0.039946139,10.36010486,NA,NA,NA,NA,NA,NA,NA,NA,3.997855611
3251,Nipomo-Regional Park,Nipomo-Regio,35.0316,-120.5008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013273902,0.004835874,0.008318792,0.001831846,0.02025969,0.006544819,0.043398615,13.22378833,0.039241584,10.15420792,0.030331011,0.039741089,10.17846535,0.009575571,0.002662533,0.002999655,0.002378158,NA,NA,NA,NA,4.001473477
3255,Tecate-Paseo Morelos,TecatePaseo,32.575,-116.6186,NA,NA,0.805631848,0.812615918,0.783644889,1.303821567,0.623603091,NA,NA,NA,0.03350331,0.018515694,0.029024741,0.007917001,0.055476458,0.026287927,0.058136306,12.24299363,0.047573549,9.646108179,0.033981548,0.048042876,9.680408971,NA,NA,NA,NA,NA,NA,NA,NA,4.006652555
3257,Ludlow,Ludlow,34.7247,-116.1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060013072,12.98039216,0.053294118,9.300653595,0.03950473,0.053777778,9.235294118,NA,NA,NA,NA,NA,NA,NA,NA,4
3258,San Bernardino-special study,SanBern_spec,34.1022,-117.2858,NA,NA,2.8576688,2.8509824,2.920931419,3.550239234,2.365907496,NA,NA,NA,0.08003367,0.048728801,NA,NA,0.138468013,0.068758732,0.117789969,12.90752351,0.087537618,9.559561129,0.04100628,0.08803605,9.559561129,0.006898148,0.002820435,0.002722586,0.001974367,NA,NA,NA,NA,4.003021148
3259,Baldy Mesa,Baldy_Mesa,34.375,-117.4477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098973333,14.17333333,0.082586667,10.98666667,0.063220423,0.083086667,10.94,NA,NA,NA,NA,NA,NA,NA,NA,3.98013245
3265,Mission Viejo-26081 Via Pera,MssnViaPera,33.6297,-117.6755,NA,NA,0.447354516,0.446771992,0.458761989,0.688614298,0.300751986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052826997,13.05894489,0.04440648,9.859204713,0.030033452,0.044909278,9.851546392,NA,NA,NA,NA,NA,NA,NA,NA,4.001762115
3415,Fairfield-Chadbourne Road,Suisun STP,38.2269,-122.0758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044582893,13.50105597,0.037916886,9.969489742,0.027617779,0.038426092,9.987901105,NA,NA,NA,NA,NA,NA,NA,NA,4.003156234
3481,Incline Village-846 Tahoe Blvd,Incln_Tahoe,39.2508,-119.9563,NA,NA,0.162646269,0.165585075,0.164510448,0.449552239,0.078907463,NA,NA,NA,0.019453578,0.00772395,0.011294197,0.002867542,0.02964294,0.010586176,0.048234328,11.73432836,0.04311194,9.405970149,0.034096037,0.0436,9.465671642,NA,NA,NA,NA,NA,NA,NA,NA,3.999033816
3482,Cave Rock State Park,CaveRock,39.0436,-119.9486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054030606,13.01177163,0.049588339,10.37514723,0.042711585,0.050062426,10.36454653,NA,NA,NA,NA,NA,NA,NA,NA,4.001764706
3484,Sequoia and Kings Canyon Natl Park,SequoKingCan,36.4911,-118.8341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067135108,14.25823627,0.060239116,10.10482251,0.048131646,0.060736437,10.11018084,NA,NA,NA,NA,NA,NA,NA,NA,4.005651596
3486,Santa Maria-906 S Broadway,SNTA-906,34.943,-120.4355,NA,NA,0.39514981,0.396549937,0.398656556,0.606224329,0.287593049,NA,NA,NA,0.019838224,0.009780711,0.019300064,0.005502725,0.037284758,0.015398859,0.037363432,12.40646976,0.033179797,10.14884637,0.025168683,0.033653348,10.13843557,NA,NA,NA,NA,NA,NA,NA,NA,3.999443517
3487,Echo Summit,Echo_Sum,38.8117,-120.0331,NA,NA,0.245840571,0.245489441,0.251324241,0.369559826,0.188569126,NA,NA,NA,0.007265552,0.001536297,0.008788629,0.001874793,0.015052843,0.003373639,0.057827269,12.4320368,0.053508361,9.904264214,0.047745645,0.053979097,9.796822742,NA,NA,NA,NA,NA,NA,NA,NA,4.003338898
3488,San Diego-Logan Avenue,SDG-2850,32.6983,-117.1333,NA,NA,1.661371429,1.648357143,1.799796334,2.554175153,1.080873727,NA,NA,NA,0.045286667,0.027122245,0.149224444,0.042237285,0.187224444,0.069407708,0.040567227,12.20168067,0.032476891,9.890756303,0.020379039,0.032985294,9.886554622,NA,NA,NA,NA,NA,NA,NA,NA,4
3489,Salinas-#3,SALIN-867,36.6941,-121.6233,NA,NA,0.490933631,0.489950669,0.496552492,0.684934559,0.406289056,NA,NA,NA,0.01633472,0.006912166,0.013726385,0.002784771,0.028651737,0.010013555,0.039181018,12.82338377,0.034693495,10.22436604,0.026059818,0.035189085,10.21085998,NA,NA,NA,NA,NA,NA,NA,NA,4.000549602
3490,Livermore-793 Rincon Avenue,Livrmor-739R,37.68,-121.78,2.332766138,1.984887271,0.684618336,0.684224663,0.712147335,0.991652021,0.487663445,NA,0.224443142,0.082698687,0.027129518,0.014704854,0.062065188,0.015588932,0.066159672,0.023646847,0.044272926,13.18505338,0.036134136,10.11524774,0.022523952,0.036606898,10.10073912,NA,NA,NA,NA,NA,2.461254107,2.049594978,NA,3.999452655
3491,Paradise-4405 Airport Road,Parad-4405,39.7141,-121.6177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054205076,13.13383329,0.050060283,11.06259014,0.043206001,0.050548601,11.07556966,NA,NA,NA,NA,NA,NA,NA,NA,3.998269896
3495,Red Hills,redhill,35.6441,-120.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05635629,13.01836547,0.05224931,10.22539098,0.046080394,0.05274701,10.21343146,NA,NA,NA,NA,NA,NA,NA,NA,3.99266055
3500,Victorville-14306 Park Avenue,Vctprk,34.5122,-117.325,NA,NA,0.521775719,0.527569967,0.549874275,0.803509257,0.33194667,NA,NA,NA,0.040516004,0.01958279,0.078664459,0.018927597,0.115708609,0.038285439,0.05730329,13.57837987,0.049767699,10.27516593,0.033364899,0.050262168,10.25636062,0.002608587,0.001062859,0.001240151,0.000986665,NA,NA,NA,NA,3.999448428
3502,Santa Clarita,Sntclar,34.3833,-118.5283,NA,NA,0.561154213,0.561701431,0.570394595,0.88718601,0.386050556,NA,NA,NA,0.035145612,0.01894862,0.048392246,0.010449051,0.076653635,0.029432678,0.065343341,13.47812201,0.05417183,10.04375599,0.031094809,0.054672309,10.04088151,NA,NA,NA,NA,NA,NA,NA,NA,3.999368088
3505,Piru-3301 Pacific Avenue,Pirupac,34.4044,-118.8097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056511544,13.24497751,0.049147271,9.874625075,0.030212965,0.049635573,9.887822436,NA,NA,NA,NA,NA,NA,NA,NA,3.99910045
3507,Sunnyvale-910 Ticonderoga,Sunticon,37.3558,-122.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039358607,13.37243852,0.032551865,10.26162494,0.021246258,0.033030659,10.22994379,NA,NA,NA,NA,NA,NA,NA,NA,4
3508,Los Angeles-651 Mott Street,LAMOTT,34.0352,-118.2166,NA,NA,1.835538976,1.833458797,1.941612472,2.672605791,1.22574833,NA,0.963813333,0.379452667,0.05753915,0.036529134,0.142163311,0.048060638,0.18493736,0.084620797,0.046391593,13.11061947,0.036800885,9.725663717,0.022723371,0.037272124,9.692477876,0.004560364,0.002307727,0.002705189,0.002310364,NA,NA,NA,NA,4.010845987
3509,Wilmington-1115 N.Mahar Avenue,WilMah,33.7861,-118.2463,NA,NA,0.95724105,0.952797136,0.989415274,1.430787589,0.585348449,NA,NA,NA,0.043471744,0.024469304,0.089753695,0.026165644,0.12853317,0.050629124,0.04279108,13.50234742,0.03491784,10.63615023,0.024676485,0.035408451,10.66901408,0.012818182,0.004947059,0.005379487,0.004455839,NA,NA,NA,NA,4.00234192
3658,Lancaster-43301 Division Street,Lancstr-Divn,34.6713,-118.1305,NA,NA,0.393963617,0.39563935,0.407645708,0.730695867,0.230797598,NA,NA,NA,0.032046919,0.014431944,0.049418589,0.010035865,0.078311275,0.023721115,0.059673531,13.36090479,0.051935832,10.22120905,0.037807248,0.05244512,10.24924012,NA,NA,NA,NA,NA,NA,NA,NA,4
3659,Oakland-6701 International Blvd,Oakland-Intl,37.7869,-122.2799,NA,NA,1.165531187,1.147541082,1.271715431,1.8501002,0.698845691,NA,NA,NA,0.032588346,0.019213822,0.089050752,0.027545604,0.115718045,0.046725624,0.033931166,12.10325048,0.027846154,10.11538462,0.018834583,0.028340385,10.15192308,0.004522642,0.002007143,0.002325621,0.001846472,NA,NA,NA,NA,4.024390244
3660,Crockett-1098 Pomona Street,Crockett-Pom,38.0533,-122.2211,NA,NA,0.534528376,0.537491194,0.537782779,0.678669276,0.467091977,0.000363079,0.184734637,0.056212989,0.023606491,0.012996869,0.019151822,0.004963773,0.041040486,0.018096984,0.04066362,12.7714808,0.033884826,10.35648995,0.025625813,0.034383912,10.40767824,0.006049057,0.002579301,0.002945802,0.002412434,NA,NA,NA,NA,4.010948905
3661,San Jose-Jackson Street,San_Jose-Jac,37.3483,-121.8947,2.543151066,2.087386168,0.80375889,0.805249023,0.8550125,1.15240625,0.554427734,NA,0.283263497,0.106541878,0.029833586,0.017136735,0.066416634,0.02019722,0.081314917,0.031614581,0.037697216,13.23472544,0.030574633,10.21655066,0.019522316,0.031053364,10.18522815,0.001007595,0.000325773,0.000446795,0.00035443,NA,2.821738769,2.281670341,NA,4.001156515
3664,Yosemite National Park-Merced River,Merced River,37.743,-119.5938,NA,NA,0.515376607,0.517263226,0.54375353,0.740051348,0.373668806,NA,NA,NA,0.013811765,0.004749636,0.007136209,0.001438367,0.020310936,0.006546418,0.042229643,12.70997255,0.03573211,9.270642202,0.024623552,0.036215596,9.358715596,NA,NA,NA,NA,NA,NA,NA,NA,4.018083183
3665,Santa Barbara-700 East Canon Perdido,S_Barbr-ECP,34.4278,-119.6908,NA,NA,0.517971044,0.522701655,0.526407025,0.923657025,0.365665289,NA,NA,NA,0.022828989,0.011892124,0.032195516,0.006887361,0.052497393,0.018792902,0.044461538,13.31144465,0.037975216,9.906871949,0.026272864,0.038467893,9.937288772,NA,NA,NA,NA,NA,NA,NA,NA,4.00250986
3666,Fresno-Fremont School,Fresno-FrmtS,36.7669,-119.8275,NA,NA,0.625955947,0.63954386,0.754618421,1.140350877,0.329070175,NA,NA,NA,0.032634361,0.015919771,0.065365639,0.017550229,0.091449339,0.033468853,0.058269565,14.36086957,0.05049345,10.36681223,0.0312,0.050938865,10.27947598,0.003112676,0.001646053,0.001783085,0.001503756,NA,NA,NA,NA,3.995689655
3667,Fresno-Mobile,Fresno-Mobil,36.803,-119.7691,NA,NA,0.911089623,0.881559809,0.97471831,1.234741784,0.661258216,NA,NA,NA,0.025234234,0.012731912,0.035153153,0.00861201,0.056666667,0.021343284,0.058216216,14.18918919,0.049936937,10.36036036,0.033825,0.050391892,10.31081081,0.002207373,0.001043791,0.00115101,0.001015853,NA,NA,NA,NA,3.986547085
3668,San Pablo-Rumrill Blvd,SPablo-Rum,37.9602,-122.3566,NA,NA,0.553996215,0.550218763,0.563227082,0.812447435,0.412865854,NA,NA,NA,0.023847386,0.012724772,0.031640658,0.008643341,0.048668329,0.019684816,0.034742233,12.41939547,0.029580428,10.54052919,0.021496591,0.030069299,10.54808904,0.004039512,0.00155,0.001806067,0.001435532,NA,NA,NA,NA,4.000419815
3669,Tahoe City-Lake Forest Road,TahCit_LkFor,39.1841,-120.1219,NA,NA,0.353238938,0.35619469,0.353852507,0.516519174,0.291159292,NA,NA,NA,0.01384507,0.004146269,0.013963325,0.002975652,0.023267606,0.006061194,0.054386243,12.35185185,0.04907672,9.134920635,0.038539335,0.049571429,9.232804233,NA,NA,NA,NA,NA,NA,NA,NA,4
3671,Big Hill Lookout Road,Big Hill Loo,38.8422,-120.4066,NA,NA,0.285982877,0.284034364,0.295598639,0.32585034,0.239193878,NA,NA,NA,NA,NA,0.001944444,0.000634796,NA,NA,0.061120253,10.54746835,0.057773885,10.16242038,0.053018147,0.058194268,10.22929936,NA,NA,NA,NA,NA,NA,NA,NA,4.024615385
3673,Blythe-445 West Murphy Street,Blythe-Mrph2,33.6121,-114.6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043730312,13.15046194,0.038071648,9.389450549,0.024782077,0.038558242,9.37010989,NA,NA,NA,NA,NA,NA,NA,NA,3.996047431
3674,Anaheim-Pampas Lane,Anaheim-Pam,33.8306,-117.9384,NA,NA,0.811757536,0.808046735,0.853762298,1.277220205,0.531939254,NA,NA,NA,0.036269894,0.021119225,0.080745358,0.023015007,0.111220159,0.043791047,0.050102598,12.99506741,0.041791776,9.771381579,0.027237252,0.04230625,9.781907895,NA,NA,NA,NA,NA,NA,NA,NA,3.999343186
3675,Brawley-220 Main Street,Brawley-220M,32.9783,-115.5382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042649746,13.51269036,0.036751269,9.233502538,0.024812887,0.037238579,9.253807107,NA,NA,NA,NA,NA,NA,NA,NA,4.01010101
3678,Vacaville-Ulatis Drive,Vacavil-Ulat,38.3583,-121.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042277541,13.52519214,0.036074295,10.25405636,0.023994873,0.036580273,10.25362938,NA,NA,NA,NA,NA,NA,NA,NA,3.997012377
3681,Mexicali-Carretera,Mexicali-Car,32.5702,-116.5514,NA,NA,0.796039956,0.798984479,0.892126106,1.441216814,0.517882743,NA,NA,NA,0.030451613,0.0122349,0.055849866,0.009817717,0.079393943,0.021254317,0.054962766,13.12021277,0.047258861,9.59613319,0.031186305,0.047761547,9.583243824,NA,NA,NA,NA,NA,NA,NA,NA,4.015400411
3682,San Francisco-Hunters Point,SF-HuntersPt,37.7336,-122.3833,NA,NA,0.201186813,0.199863014,0.211739726,0.354246575,0.123832877,NA,0.084853521,0.020612451,0.021892045,0.011623431,0.022226629,0.006802456,NA,NA,0.032672131,11.11202186,0.028374317,11.12021858,0.022569167,0.028811475,10.8442623,0.004341598,0.001671193,0.002402778,0.002057961,NA,NA,NA,NA,3.991825613
3683,Los Angeles-Westchester Parkway,Ls_Ang-West,33.9508,-118.4304,NA,NA,0.527702169,0.52369253,0.569090077,0.775337187,0.313592967,NA,NA,NA,0.030976378,0.014508297,0.046349727,0.012823257,0.073912066,0.02642001,0.048890865,13.97019231,0.042581888,10.60789981,0.030043293,0.043086705,10.6199422,0.005212048,0.002882436,0.003174987,0.0027404,NA,NA,NA,NA,3.99807877
3685,South Lake Tahoe-1901 Airport Road,S_Tahoe-Air,38.9102,-119.9952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054712589,13.37767221,0.049612827,9.619952494,0.036472518,0.050110451,9.60807601,NA,NA,NA,NA,NA,NA,NA,NA,4.005931198
3688,San Luis Obispo-3220 South Higuera St,SLO_Higuera,35.2566,-120.6688,NA,NA,0.266324427,0.264912214,0.276492366,0.391603053,0.19219084,NA,NA,NA,0.01429064,0.00687608,0.018662562,0.003732085,0.031288177,0.010608241,0.040946727,12.98523748,0.037044288,10.31193838,0.028517037,0.037544288,10.29268293,NA,NA,NA,NA,NA,NA,NA,NA,3.996801024
3690,San Diego-1110 Beardsley Street,SD1110Beard,32.7013,-117.1527,NA,NA,0.944620541,0.935643911,1.003193727,1.31402214,0.660608241,NA,NA,NA,0.034520249,0.019266713,0.071358255,0.021172944,0.101452336,0.040020092,0.044805831,12.5707196,0.038221601,10.09310987,0.027002332,0.038721291,10.09993793,0.005387968,0.003042402,0.003280173,0.003000381,NA,NA,NA,NA,3.998161765
3693,Pico Rivera-4144 San Gabriel,PicoRiv-4144,34.0102,-118.0668,NA,NA,0.76962645,0.767354714,0.812623267,1.027657935,0.533359014,NA,NA,NA,0.041782427,0.027351501,0.101884093,0.037258688,0.135886565,0.058482224,0.048656627,13.24924699,0.037285607,9.763376036,0.020596064,0.037801055,9.770158252,NA,NA,NA,NA,NA,NA,NA,NA,3.995584989
3694,Carrizo Plains School-9640 Carrizo,CarrizoPS,35.22,-120.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05573775,13.34920635,0.050499655,9.640441684,0.036218215,0.050995169,9.639751553,NA,NA,NA,NA,NA,NA,NA,NA,3.996551724
3696,Tracy-Airport,Tracy_Air,37.6825,-121.4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020099444,0.009033818,0.016482615,0.002866461,0.034888039,0.011899097,0.049826446,13.77341598,0.043031034,10.88896552,0.031175532,0.04350069,10.84827586,NA,NA,NA,NA,NA,NA,NA,NA,3.998629198
3697,Joshua Tree National Park,JosTree,33.7411,-115.8206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056706472,13.58249772,0.052925251,10.78304467,0.048167969,0.053412033,10.77939836,NA,NA,NA,NA,NA,NA,NA,NA,4.018165304
3701,Lebec-Peace Valley Road,LebecPVR_1,34.8166,-118.8866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055491484,12.69343066,0.04826699,10.18932039,0.034394763,0.048759709,10.18932039,NA,NA,NA,NA,NA,NA,NA,NA,4.016949153
3702,Mira Loma Van Buren,MiraLoma,33.9956,-117.4933,NA,NA,0.53378602,0.526475036,0.559656205,0.783166904,0.331793153,NA,NA,NA,0.030422741,0.017020972,0.058321689,0.015754203,0.083137881,0.032214498,0.056854494,13.43794579,0.047747504,10.16833096,0.028178838,0.048242511,10.21112696,NA,NA,NA,NA,NA,NA,NA,NA,4
3714,Willows-720 N Colusa Street,,39.5338,-122.1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045137645,14.27031509,0.039437811,10.47844113,0.025924242,0.039939469,10.45605307,NA,NA,NA,NA,NA,NA,NA,NA,3.9991715
3716,Eureka-Jacobs,,40.7769,-124.1775,NA,NA,0.403088951,0.399998122,0.413416045,0.517817164,0.33891791,NA,NA,NA,0.008879798,0.00349257,NA,NA,NA,NA,0.031899341,12.98494826,0.028522149,10.90763431,0.021563617,0.029005655,10.8934967,0.000541899,0.000230734,0.000282574,0.00027,NA,NA,NA,NA,3.997222222
3723,Benicia-East 2nd Street,,38.0655,-122.1507,NA,NA,0.323039063,0.324,0.326675,0.37359375,0.281085938,NA,NA,NA,0.014664587,0.007113485,0.006681747,0.001378509,0.01950858,0.008491945,0.043560062,13.27925117,0.037577223,10.44461778,0.02908427,0.038071763,10.47269891,0.004764431,0.001540897,0.00184378,0.001411934,NA,NA,NA,NA,3.995327103
3726,King City-415 Pearl Street,,36.2092,-121.1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039513172,13.30347734,0.034057956,10.02423604,0.022690725,0.034556375,10.05057956,NA,NA,NA,NA,NA,NA,NA,NA,3.997894737
